vegetable_type,storage_temperature,humidity_percent,transport_time_hours,days_since_harvest,storage_type,packaging_type,bruising_level,initial_quality_score,season,district,spoilage_risk_level,estimated_days_remaining,recommended_action
Carrot,15.155360438442727,79.63607451056372,33.33524901161248,3,Cold Storage,Plastic Bag,0,90.11657544655304,Monsoon,Erode,Low,12.419781207007286,Safe for long transport
Cabbage,40.247893582225636,57.3774396886504,40.459635204344835,4,Open Air,Plastic Bag,0,73.17949987471191,Summer,Vellore,Low,6.239401206478048,Safe for long transport
Brinjal,16.87780383814288,81.44674485240924,5.676073882131512,5,Cold Storage,Plastic Bag,4,44.16144445905391,Monsoon,Salem,Low,11.902757077832291,Safe for long transport
Carrot,28.220771067054805,68.6457565744279,14.670604951095832,2,Warehouse,Plastic Bag,0,92.25714918514987,Winter,Coimbatore,Low,10.375928166625826,Safe for long transport
Brinjal,32.79155994395139,35.175056336283454,28.94377398274789,4,Warehouse,None,4,51.4693932219152,Summer,Trichy,Low,8.388607656594324,Safe for long transport
Brinjal,37.32672988755103,38.48969940234861,46.2588358180405,0,Open Air,None,1,74.9683721117599,Summer,Vellore,Low,7.36415666455139,Safe for long transport
Beans,36.43201860751898,49.25662396559097,26.615395539025204,1,Warehouse,Jute Bag,2,83.8808509597498,Summer,Salem,Low,9.394804724141476,Safe for long transport
Spinach,35.32294005683197,55.55999536823704,39.839069688253836,1,Warehouse,Jute Bag,4,59.92283475085205,Summer,Salem,Medium,2.2549619982920923,Sell within 2 days / Cold Storage
Brinjal,19.57163018694316,44.98579218957384,23.08100245549635,4,Warehouse,Plastic Bag,3,52.577701157436906,Winter,Chennai,Low,9.429272573196474,Safe for long transport
Spinach,16.17272516253125,90.54167130654889,33.11680522017005,4,Warehouse,Crate,2,49.75772663130407,Monsoon,Erode,Medium,3.574052318274717,Sell within 2 days / Cold Storage
Potato,11.176597773599696,83.48078871630092,26.39382940560122,1,Cold Storage,Plastic Bag,3,61.43429907599531,Monsoon,Vellore,Low,12.231895781930383,Safe for long transport
Tomato,29.13670313889133,55.29299562497697,27.20919248712845,2,Warehouse,None,1,69.3029176405848,Winter,Madurai,Low,9.82102915594204,Safe for long transport
Coriander,27.943384278151562,91.31022841755298,34.97700748737796,4,Warehouse,Plastic Bag,4,61.60870431437124,Monsoon,Coimbatore,High,0.654631986240048,Sell Immediately / Compost
Coriander,18.905403479048054,92.7341455479496,24.0161535273059,1,Open Air,Crate,4,56.25065211896931,Monsoon,Erode,High,0.0,Sell Immediately / Compost
Brinjal,32.0493494016191,52.15956659748588,26.54611578358381,1,Open Air,Crate,1,72.18719423624509,Summer,Salem,Low,7.9369365866927195,Safe for long transport
Carrot,29.848005784167285,30.2298805407096,44.76316525173591,6,Warehouse,Plastic Bag,3,48.34454839877384,Winter,Chennai,Low,8.160107142425366,Safe for long transport
Carrot,10.642391979691883,76.10605043043788,41.164562940238305,3,Warehouse,Plastic Bag,1,77.37626027398991,Monsoon,Erode,Low,9.710822504199498,Safe for long transport
Onion,35.2591071536165,37.18764715946286,40.40187756788911,6,Cold Storage,Plastic Bag,1,49.510429647430925,Summer,Chennai,Low,11.872494148837298,Safe for long transport
Cabbage,36.323947050006,52.75681227849664,11.545240901541845,1,Open Air,Jute Bag,1,75.56085720394056,Summer,Chennai,Low,8.273463762325267,Safe for long transport
Carrot,37.4027723291691,61.28294978325509,22.179300980083944,1,Cold Storage,None,2,60.65299132798697,Summer,Trichy,Low,12.09552934338957,Safe for long transport
Coriander,43.12710153052557,41.718858490016636,35.034391005133756,4,Open Air,None,0,74.94438343258547,Summer,Vellore,High,0.0,Sell Immediately / Compost
Onion,18.50624675203758,61.872778668617954,15.893620952096725,4,Cold Storage,Plastic Bag,4,64.09305704041778,Winter,Madurai,Low,11.984169384185144,Safe for long transport
Beans,6.8598415876521734,37.21215696723189,17.154233330374048,0,Warehouse,Jute Bag,4,74.25147293718348,Winter,Vellore,Low,10.798137781361532,Safe for long transport
Carrot,33.968393232534396,53.8113541054193,2.7285562584552254,5,Warehouse,Crate,4,62.52277558413503,Summer,Salem,Low,8.543496568511237,Safe for long transport
Brinjal,17.222522440857198,62.2091005152699,24.576601019385425,1,Warehouse,Jute Bag,4,66.18661479131933,Winter,Vellore,Low,9.35739383707018,Safe for long transport
Brinjal,18.40439440147776,86.0985355525367,25.70083449706079,4,Cold Storage,Plastic Bag,0,82.35140793162502,Monsoon,Tirunelveli,Low,12.314713813585422,Safe for long transport
Brinjal,15.631976877146903,39.82091809435008,33.93311508080631,5,Warehouse,Plastic Bag,0,83.49865027996613,Winter,Erode,Low,10.403989341831464,Safe for long transport
Onion,33.13221227453512,87.93207217950089,30.88610278455733,2,Open Air,Jute Bag,4,69.15238193502113,Summer,Madurai,Medium,4.487247288719761,Sell within 2 days / Cold Storage
Coriander,13.26052659719136,93.03835104066762,2.1751933039778297,6,Open Air,Crate,1,67.986768783549,Monsoon,Vellore,High,1.4328525506232346,Sell Immediately / Compost
Carrot,27.071171349027814,47.8135234829206,4.064061702680479,6,Open Air,Jute Bag,4,45.751311174159824,Winter,Tirunelveli,Low,6.1523736677146745,Safe for long transport
Onion,24.422648091337166,52.28798593768368,20.663338776204338,1,Open Air,None,2,77.97532294384719,Winter,Vellore,Low,8.169811570090006,Safe for long transport
Spinach,29.945037891890568,61.31048947080216,19.830918876583805,5,Warehouse,Jute Bag,1,53.0050797871199,Winter,Tirunelveli,Medium,4.563221499383829,Sell within 2 days / Cold Storage
Carrot,26.055951834610937,74.09340583588863,14.450753594154296,0,Open Air,Jute Bag,4,52.218895618128684,Monsoon,Tirunelveli,Low,6.772717525590577,Safe for long transport
Onion,35.484338667897504,57.90587585095084,3.555210386688637,0,Open Air,Jute Bag,0,78.96409192249824,Summer,Trichy,Low,9.441513856978172,Safe for long transport
Ladies Finger,40.672195443404085,89.39675686273088,11.1414248328064,3,Open Air,Crate,3,70.9917082379264,Summer,Madurai,Low,5.066318518386478,Safe for long transport
Potato,8.081279999364558,31.85144768570265,42.55491901032893,2,Cold Storage,Plastic Bag,1,71.48152715410308,Winter,Salem,Low,12.75290379040314,Safe for long transport
Beans,17.382774089529256,70.09746467781567,26.10277943403568,0,Cold Storage,Crate,1,70.95069404748,Monsoon,Coimbatore,Low,12.618331447578461,Safe for long transport
Brinjal,16.289143844724446,82.83881399893194,6.56465154709974,3,Cold Storage,Plastic Bag,3,68.02013051798814,Monsoon,Vellore,Low,12.212730792548859,Safe for long transport
Ladies Finger,27.829749669332795,80.1899128124852,44.616410863404035,0,Warehouse,Jute Bag,2,87.81524513207967,Monsoon,Trichy,Low,8.866221934381535,Safe for long transport
Ladies Finger,10.277193030152434,62.20809652649149,6.011105821854904,6,Warehouse,Jute Bag,1,58.46344593528556,Winter,Tirunelveli,Low,10.4616452433069,Safe for long transport
Brinjal,44.86935081177526,54.390673612299466,29.153593944386778,3,Warehouse,Plastic Bag,1,68.26530985175205,Summer,Chennai,Low,8.794111168833645,Safe for long transport
Spinach,15.749098778591634,72.38389193965061,7.328980585069473,4,Cold Storage,Plastic Bag,3,46.632438947243884,Monsoon,Chennai,Low,10.435998243780258,Safe for long transport
Potato,7.397065929218196,31.22098119566682,46.774964081445155,4,Cold Storage,Jute Bag,2,51.811687960730225,Winter,Vellore,Low,12.40099126287296,Safe for long transport
Beans,10.198817464752503,62.284022782552285,20.145676146584144,4,Cold Storage,Crate,2,69.25737375194998,Winter,Trichy,Low,12.416003354685522,Safe for long transport
Onion,40.15732873809223,84.17043541679926,44.66940298492311,6,Warehouse,None,0,61.223865191005785,Summer,Madurai,Low,7.76864276521171,Safe for long transport
Potato,44.77724010171053,32.48998534457799,8.626810910276511,6,Open Air,Jute Bag,0,68.00014344677716,Summer,Erode,Low,7.478800941071927,Safe for long transport
Brinjal,35.17885900008949,67.90151850100199,44.98595072232953,1,Open Air,Jute Bag,1,77.27735751508625,Summer,Vellore,Low,6.400172237458401,Safe for long transport
Carrot,9.472014849357485,66.74378239700883,12.688515045143351,6,Cold Storage,None,0,73.20051087115371,Winter,Madurai,Low,12.64434726329506,Safe for long transport
Tomato,25.572837295636454,81.90214467922657,46.33194913160778,1,Warehouse,None,1,67.85819999741483,Monsoon,Vellore,Low,9.093356767685412,Safe for long transport
Brinjal,26.822501766710317,85.76723460083804,32.86883770902073,5,Cold Storage,Plastic Bag,3,61.13216632487725,Monsoon,Salem,Low,11.50298603535084,Safe for long transport
Spinach,8.787414989116913,77.58639403847496,35.74918364889933,5,Cold Storage,Plastic Bag,0,75.1060488802188,Monsoon,Salem,Low,10.74914068824614,Safe for long transport
Potato,12.31575089316797,60.56618406789845,41.98539753761474,6,Warehouse,Crate,1,76.91613523552037,Winter,Coimbatore,Low,9.31332684785519,Safe for long transport
Tomato,12.085418191720102,53.635803670125206,18.552818189257934,4,Open Air,Jute Bag,2,52.81152401531014,Winter,Trichy,Low,8.249642707000628,Safe for long transport
Cabbage,6.207680613487545,36.84670312592268,46.3778258793729,6,Open Air,Jute Bag,3,44.216052595478416,Winter,Chennai,Low,6.742020695638973,Safe for long transport
Onion,13.879801800759024,52.286468069281966,37.34550749928706,3,Cold Storage,None,2,64.09053582910835,Winter,Chennai,Low,12.295966129439119,Safe for long transport
Carrot,12.539521997545545,82.38694294453639,7.139350704599794,6,Open Air,Jute Bag,1,70.60882180956227,Monsoon,Tirunelveli,Low,7.8666567801410014,Safe for long transport
Coriander,44.96363071189243,84.54094741238686,35.766047319047445,6,Warehouse,Plastic Bag,1,54.833805420843674,Summer,Salem,High,0.7760361931724358,Sell Immediately / Compost
Cabbage,5.491626446226836,68.58741766404268,42.67651642145751,6,Cold Storage,None,2,69.09003255454489,Winter,Vellore,Low,12.029349932705632,Safe for long transport
Potato,43.79565367527053,90.10608448296207,44.95769764135088,6,Cold Storage,Crate,1,50.600082488506644,Summer,Chennai,Low,11.223745878934682,Safe for long transport
Cabbage,27.57356892728694,81.5393108240821,13.831563790381493,0,Cold Storage,Plastic Bag,1,89.27309650469138,Monsoon,Salem,Low,12.470235369377026,Safe for long transport
Tomato,36.57201796432601,38.462639891573836,4.820117927521723,6,Cold Storage,Crate,1,76.60741142654636,Summer,Trichy,Low,12.263017106450627,Safe for long transport
Potato,23.96640698072501,60.41107792845085,2.56296653899258,6,Warehouse,Plastic Bag,0,56.153279033966214,Winter,Salem,Low,10.316569096224955,Safe for long transport
Brinjal,24.624387532469576,44.08463184085053,8.977001668150029,6,Open Air,Jute Bag,0,59.31517299087821,Winter,Salem,Low,8.626666904772515,Safe for long transport
Brinjal,22.678564357870773,71.89346358826177,29.186094416004998,6,Warehouse,None,0,62.1089436354049,Monsoon,Salem,Low,9.352619677861076,Safe for long transport
Potato,24.224829344665757,66.44626304483569,39.44020198074023,2,Warehouse,Crate,4,46.878672648397696,Winter,Trichy,Low,8.276627212447792,Safe for long transport
Coriander,33.069241630231396,79.16156612121034,37.65822351227263,5,Warehouse,Plastic Bag,3,65.69715707078007,Summer,Erode,High,0.8671197813920912,Sell Immediately / Compost
Ladies Finger,41.784136776857466,89.47057361506927,47.491655725206506,2,Cold Storage,None,3,56.28658709874367,Summer,Vellore,Low,11.238652806839818,Safe for long transport
Beans,14.23761436882935,36.3984406850644,47.032764142847185,5,Cold Storage,Crate,0,64.70589742534416,Winter,Vellore,Low,12.459667017428732,Safe for long transport
Cabbage,28.744528662775362,63.67015186577799,35.93882075385394,6,Cold Storage,Crate,4,55.766670417317854,Winter,Madurai,Low,11.364482362772021,Safe for long transport
Coriander,33.17544314069505,87.87592129023588,44.04685983262505,3,Warehouse,Plastic Bag,4,63.54115311606509,Summer,Trichy,High,0.12460724436355619,Sell Immediately / Compost
Brinjal,38.05030917328276,51.715019132160066,13.804982732115088,3,Cold Storage,Crate,4,41.59196287005216,Summer,Coimbatore,Low,11.779613870691684,Safe for long transport
Potato,38.77461964852386,84.91941552618646,16.474443501888118,1,Cold Storage,None,1,63.36393881614778,Summer,Vellore,Low,12.107458960797373,Safe for long transport
Ladies Finger,38.88629828012431,50.13430661181034,10.222135605003878,4,Warehouse,None,0,71.31438222940243,Summer,Erode,Low,9.946334885607461,Safe for long transport
Tomato,8.799465799092484,50.849686911410515,19.196303520537207,3,Warehouse,Jute Bag,3,58.040078292982784,Winter,Salem,Low,10.167143866201048,Safe for long transport
Spinach,41.68086847522226,60.411544386205556,13.926892170214469,4,Warehouse,None,3,60.185762548556184,Summer,Vellore,Medium,2.579837846816684,Sell within 2 days / Cold Storage
Beans,20.66911054524713,68.30266448041064,13.957237154426913,4,Cold Storage,Jute Bag,3,44.02287093559811,Winter,Chennai,Low,12.07270962739865,Safe for long transport
Onion,6.511368872489851,93.54610187578069,1.2182907049944722,6,Open Air,Crate,0,68.229175177434,Monsoon,Tirunelveli,Low,8.85044119656509,Safe for long transport
Brinjal,8.201302790637467,45.75143774449303,37.36292928452478,2,Cold Storage,Plastic Bag,1,85.0943709744177,Winter,Vellore,Low,12.701607290817009,Safe for long transport
Ladies Finger,36.66300385571965,37.49393189243401,44.599207158903965,5,Warehouse,Crate,0,62.90328278190428,Summer,Coimbatore,Low,9.078994954598219,Safe for long transport
Spinach,7.907292623592594,84.38619683792501,9.203656524664337,5,Open Air,None,1,70.2723576549255,Monsoon,Vellore,Medium,2.722405208965821,Sell within 2 days / Cold Storage
Ladies Finger,43.96970102086946,58.56701331704114,3.8410053803077,3,Open Air,None,2,71.87665073035707,Summer,Vellore,Low,6.67241678180971,Safe for long transport
Onion,25.095941113741425,52.014174289707015,36.57955778412593,6,Cold Storage,Jute Bag,2,49.1478724001979,Winter,Tirunelveli,Low,11.843013089998005,Safe for long transport
Potato,35.09768025792212,43.57462706748149,10.249136278814573,4,Warehouse,None,2,48.723983360776614,Summer,Madurai,Low,9.466149357389828,Safe for long transport
Brinjal,44.73544448114676,74.12081012539505,11.896722357848416,6,Warehouse,None,2,61.510966814863366,Summer,Coimbatore,Low,7.923909902699309,Safe for long transport
Coriander,34.064320847251,63.133259252770344,19.96870512596194,3,Cold Storage,None,2,67.9332552496144,Summer,Coimbatore,Low,10.028046095042548,Safe for long transport
Coriander,13.496589300928608,43.54124965232269,6.892917747794583,2,Warehouse,Plastic Bag,2,63.941824168279126,Winter,Coimbatore,Low,8.095116018946557,Safe for long transport
Onion,27.460983950925804,71.40224517135198,46.706774426979486,4,Warehouse,Crate,2,62.30135795570442,Monsoon,Madurai,Low,8.197702666217285,Safe for long transport
Carrot,40.01316330551632,42.308154799243226,26.74992809994933,0,Cold Storage,None,1,82.58716016089683,Summer,Tirunelveli,Low,12.380272358296336,Safe for long transport
Tomato,7.068835302186138,43.71749146356,4.493551000618267,4,Warehouse,Plastic Bag,4,56.36449464840172,Winter,Trichy,Low,10.237401875600945,Safe for long transport
Spinach,30.36760307684764,80.21476174823104,16.25991094787665,2,Open Air,Plastic Bag,4,49.31628139463719,Summer,Madurai,High,0.0,Sell Immediately / Compost
Coriander,40.99805615625705,33.23636645720109,17.458902069349683,1,Open Air,Plastic Bag,1,71.0533766940883,Summer,Tirunelveli,Medium,2.484808402887907,Sell within 2 days / Cold Storage
Onion,35.35727794458726,49.31023574206989,21.047984149357067,0,Open Air,Jute Bag,0,77.09421152098919,Summer,Chennai,Low,8.921737795172792,Safe for long transport
Coriander,23.92140500334801,82.13406635520221,38.08069213743798,2,Open Air,Jute Bag,4,61.84905072024411,Monsoon,Tirunelveli,High,0.0,Sell Immediately / Compost
Potato,18.36786846147396,63.667721822890286,11.642856818882931,2,Cold Storage,Jute Bag,1,77.9493346823449,Winter,Trichy,Low,12.663586574360803,Safe for long transport
Spinach,15.966954300458664,37.3810453498271,6.360363992153742,2,Warehouse,Crate,1,83.13597787229372,Winter,Chennai,Low,8.926440916431826,Safe for long transport
Onion,39.08946099903644,69.08889575435433,46.16021210888465,1,Open Air,Plastic Bag,0,80.59470232915079,Summer,Trichy,Low,6.618414007541828,Safe for long transport
Spinach,6.130588041999108,30.969167170062512,7.081941028132691,5,Cold Storage,None,2,51.456981963171984,Winter,Trichy,Low,11.649303218923851,Safe for long transport
Onion,8.10591661413163,55.46016040820456,8.236794504787145,5,Open Air,Plastic Bag,2,52.39563887518105,Winter,Vellore,Low,8.65759568897857,Safe for long transport
Brinjal,29.561247937946025,85.95557682282416,36.40103162072723,0,Open Air,Crate,0,89.93126232554687,Monsoon,Coimbatore,Low,7.566192677036598,Safe for long transport
Potato,20.678245605686087,63.37061059855352,39.05060172804898,6,Cold Storage,Crate,2,60.11542095543814,Winter,Tirunelveli,Low,11.810862982361263,Safe for long transport
Ladies Finger,7.907286233632438,76.41789928114986,34.03398869961353,0,Warehouse,None,4,67.79813278963977,Monsoon,Salem,Low,9.455258041706974,Safe for long transport
Coriander,15.260817093032317,33.46645443343851,46.37380549778077,3,Open Air,None,4,45.84848182190892,Winter,Erode,High,0.0,Sell Immediately / Compost
Coriander,43.77891281708753,62.66685349131084,9.254364722455394,4,Cold Storage,None,4,66.01454050421846,Summer,Salem,Low,9.104069078116595,Safe for long transport
Potato,14.303785478554015,70.09757591195304,24.923102626226697,2,Warehouse,Jute Bag,0,78.75137720470217,Monsoon,Erode,Low,10.735166129046437,Safe for long transport
Onion,5.198899412893967,74.06175283046323,26.84569419497659,5,Open Air,Jute Bag,1,53.008594174367175,Monsoon,Salem,Low,8.08017372034511,Safe for long transport
Cabbage,36.39097284651157,61.55723292578172,16.76740069636088,0,Cold Storage,Plastic Bag,0,88.44802533751442,Summer,Tirunelveli,Low,12.578513871307184,Safe for long transport
Spinach,12.032395336423608,50.967595642716816,4.174985499944116,2,Open Air,Crate,4,54.01144545427378,Winter,Tirunelveli,Medium,2.7613362659784784,Sell within 2 days / Cold Storage
Cabbage,6.566021771083119,90.83825203361539,5.468060793081844,0,Cold Storage,None,0,73.13522687928172,Monsoon,Trichy,Low,13.076356818792432,Safe for long transport
Tomato,5.364397755288066,80.4414415986159,31.5774943723678,0,Warehouse,Plastic Bag,0,87.87422597169909,Monsoon,Trichy,Low,11.175626449092245,Safe for long transport
Beans,27.44440435073603,64.67805809874338,39.702293526688074,3,Cold Storage,Plastic Bag,1,69.10333649063773,Winter,Vellore,Low,12.057259925875076,Safe for long transport
Brinjal,36.07325477793154,54.142099279560085,2.851337655815273,1,Warehouse,Crate,1,64.33017239818516,Summer,Salem,Low,10.427955145837764,Safe for long transport
Ladies Finger,43.429604383450005,32.65766133689352,4.667497920731199,5,Cold Storage,Jute Bag,0,75.14928764364836,Summer,Erode,Low,12.414136646587076,Safe for long transport
Carrot,30.85722311968013,44.039042922417714,35.24618921469431,3,Open Air,None,3,68.9533453131955,Summer,Vellore,Low,6.0784584636902155,Safe for long transport
Coriander,36.2067008890049,52.0339008069811,18.84494040561717,0,Warehouse,Crate,4,79.65169635919588,Summer,Coimbatore,Medium,3.967277454483236,Sell within 2 days / Cold Storage
Coriander,13.393063323622453,93.82202426291937,33.99181609660531,2,Open Air,Jute Bag,3,60.48749221989323,Monsoon,Madurai,High,0.0,Sell Immediately / Compost
Cabbage,17.467330273838453,50.006529110615105,14.583297732519783,5,Warehouse,None,2,60.153501554120226,Winter,Coimbatore,Low,9.889003972120182,Safe for long transport
Spinach,21.914804629205506,73.51624851508554,1.8061289927408628,5,Open Air,Jute Bag,4,48.85998522092625,Monsoon,Tirunelveli,High,0.0,Sell Immediately / Compost
Ladies Finger,21.786189794360205,42.231351993439674,1.390327532796498,6,Open Air,Plastic Bag,4,36.20970559303478,Winter,Erode,Low,6.836530466643953,Safe for long transport
Cabbage,30.65843409328879,34.43544940169765,13.811931459859313,2,Warehouse,Crate,4,45.4717510222593,Summer,Tirunelveli,Low,9.364011363505828,Safe for long transport
Tomato,44.42534480350816,87.35577475981364,45.95850464237494,6,Warehouse,None,1,70.79689034819967,Summer,Salem,Low,7.052862125357072,Safe for long transport
Spinach,18.99990091430473,84.98134890331428,45.43221951358119,6,Warehouse,Crate,0,56.67755528988481,Monsoon,Erode,Medium,3.5748227816220854,Sell within 2 days / Cold Storage
Ladies Finger,7.569409922296835,42.613502215964324,31.839036581648774,0,Warehouse,Crate,1,93.65084786797779,Winter,Salem,Low,11.41408836211641,Safe for long transport
Brinjal,20.743112805830318,61.4111651129006,38.140140792941374,1,Open Air,Jute Bag,3,70.99320468153195,Winter,Salem,Low,6.785625250493345,Safe for long transport
Spinach,29.34755042117272,39.92244370003945,40.03741628037921,0,Cold Storage,Plastic Bag,2,61.50432069215431,Winter,Vellore,Low,10.586440893223358,Safe for long transport
Potato,19.800141623001256,48.5120243262208,43.852453604069424,6,Open Air,Crate,2,62.798232822261554,Winter,Chennai,Low,6.086268236305159,Safe for long transport
Ladies Finger,41.034715776063166,50.3414651276433,27.985613981650395,3,Warehouse,Crate,0,61.473231693143376,Summer,Coimbatore,Low,9.501866489194464,Safe for long transport
Tomato,23.053441309571546,92.30355787516937,13.257996078060486,1,Warehouse,Jute Bag,0,89.13730160994967,Monsoon,Salem,Low,10.40351689467622,Safe for long transport
Spinach,38.09923839028024,53.40765150678525,29.20582517715634,0,Cold Storage,Jute Bag,1,81.1460117422946,Summer,Tirunelveli,Low,10.600568236028474,Safe for long transport
Tomato,26.122336875684983,56.729778571057935,13.633463519847945,3,Warehouse,None,2,68.2969189026782,Winter,Madurai,Low,9.750283679199153,Safe for long transport
Potato,43.842898345112786,93.65048094079899,31.78160353429039,6,Open Air,Jute Bag,1,52.3565857785475,Summer,Chennai,Medium,4.072096036849505,Sell within 2 days / Cold Storage
Onion,27.925116930902586,80.7633360466734,18.233357360107757,0,Cold Storage,Plastic Bag,0,89.97021208687873,Monsoon,Trichy,Low,12.576590684687268,Safe for long transport
Beans,38.28903122017515,59.819938847178534,28.899520824310873,1,Open Air,Jute Bag,1,63.89050336626113,Summer,Erode,Low,7.13324605597752,Safe for long transport
Ladies Finger,27.491300110700912,46.386412871549496,45.87981637043512,6,Open Air,Crate,4,56.98547124774328,Winter,Tirunelveli,Medium,4.2819683688813654,Sell within 2 days / Cold Storage
Coriander,25.44035342730451,39.988829903885346,29.965851498346872,0,Open Air,None,3,56.275739005572774,Winter,Salem,High,1.4876905568199845,Sell Immediately / Compost
Cabbage,17.335783678605843,86.99580789670117,37.7409465014341,5,Cold Storage,Crate,2,49.49020393750803,Monsoon,Erode,Low,11.784426505237064,Safe for long transport
Tomato,23.74319217500556,57.61641525942072,14.577703070588656,6,Warehouse,Plastic Bag,2,50.878109030146234,Winter,Madurai,Low,9.223180993943648,Safe for long transport
Beans,28.7910485916334,52.665487594047036,16.35533310407799,3,Warehouse,Plastic Bag,2,57.05814485825597,Winter,Tirunelveli,Low,9.61647782541505,Safe for long transport
Onion,32.110419774506845,65.49299476827753,19.844120591828894,2,Warehouse,Crate,1,70.63959440285967,Summer,Erode,Low,9.689295498154241,Safe for long transport
Onion,13.790012006675179,34.21019296913811,35.724889555505435,5,Warehouse,Crate,1,56.78808754275306,Winter,Madurai,Low,10.154548853618316,Safe for long transport
Ladies Finger,17.93709421288861,63.55501561209942,33.886198720246185,1,Open Air,None,3,81.76515143345229,Winter,Vellore,Low,7.123188523259294,Safe for long transport
Brinjal,30.06500379505649,83.38641427276582,25.054900679615333,2,Warehouse,Crate,3,54.60423694571496,Summer,Vellore,Low,8.477374504403398,Safe for long transport
Onion,20.030373912158517,93.86137231897195,32.27402525399794,4,Open Air,Plastic Bag,2,60.096915838424636,Monsoon,Tirunelveli,Low,5.829549650589048,Safe for long transport
Potato,44.58259232951227,40.249763684754576,25.26797148540135,6,Warehouse,Crate,4,34.14203603260721,Summer,Vellore,Low,7.407835965267253,Safe for long transport
Ladies Finger,22.01232601204613,69.26468653893913,3.563364051732083,6,Open Air,Jute Bag,4,40.17719407741045,Winter,Madurai,Low,5.910783570600424,Safe for long transport
Onion,38.13998848577077,93.73626615910408,16.240106589769063,5,Warehouse,Plastic Bag,4,54.59814697498231,Summer,Chennai,Low,7.131072054836307,Safe for long transport
Coriander,27.608472798289526,56.239153368123425,19.6223467906437,4,Cold Storage,None,4,45.65693650755696,Winter,Vellore,Low,9.604898311202994,Safe for long transport
Brinjal,40.56906374653686,73.25574273392446,29.986689787020435,3,Open Air,Crate,4,64.97870017712644,Summer,Coimbatore,Medium,4.110246896576081,Sell within 2 days / Cold Storage
Ladies Finger,32.19491495788699,71.7905285304494,41.47312142310472,3,Cold Storage,Plastic Bag,4,70.75142686362311,Summer,Madurai,Low,11.404100015521408,Safe for long transport
Coriander,26.240125189718498,74.39268721476466,30.95736996754507,2,Warehouse,Crate,1,70.47505192057203,Monsoon,Madurai,Medium,4.942837794384861,Sell within 2 days / Cold Storage
Carrot,32.12730338356272,88.64261769487392,19.12941941129216,3,Open Air,Crate,4,68.01850196305848,Summer,Tirunelveli,Medium,4.770349841878431,Sell within 2 days / Cold Storage
Beans,10.207573968032095,92.87574619498842,39.136152626930844,2,Warehouse,Plastic Bag,2,55.047175772193285,Monsoon,Salem,Low,9.258021798890702,Safe for long transport
Cabbage,20.513803987433874,36.569972004163276,38.690258436031186,0,Warehouse,None,3,82.20689174901483,Winter,Erode,Low,9.882202607464105,Safe for long transport
Potato,15.542918036744041,43.5542901194472,36.957981274181506,4,Warehouse,Plastic Bag,2,67.16097284649518,Winter,Erode,Low,9.643028857548408,Safe for long transport
Coriander,30.02225758889956,62.1889875236505,13.93317926442141,5,Warehouse,None,0,63.32127439999904,Summer,Chennai,Low,5.674223984298738,Safe for long transport
Potato,23.83040886670809,55.247769379810705,39.57174301985032,2,Cold Storage,Plastic Bag,3,74.98700868576768,Winter,Salem,Low,11.966548751389148,Safe for long transport
Brinjal,11.079702457787093,41.321843432440325,5.72325368426844,5,Cold Storage,None,0,74.47728198513911,Winter,Coimbatore,Low,12.979152159173514,Safe for long transport
Beans,38.05659715395527,67.46859081178118,42.08207548878954,3,Open Air,Crate,3,67.68911573328924,Summer,Salem,Medium,4.528004092104387,Sell within 2 days / Cold Storage
Brinjal,17.390899388961962,45.620987248413996,17.861793670908472,0,Cold Storage,Plastic Bag,2,74.70357708380345,Winter,Trichy,Low,12.752872590182546,Safe for long transport
Brinjal,26.51692125071543,76.72128726330166,11.12053479385038,6,Cold Storage,Plastic Bag,4,54.392576985323146,Monsoon,Erode,Low,11.602444859353074,Safe for long transport
Coriander,44.08155014465768,47.733473477213145,8.44353196487241,5,Cold Storage,Plastic Bag,4,39.96860178230514,Summer,Vellore,Low,9.190357651421344,Safe for long transport
Onion,14.788073805986341,85.59504393196079,28.39878862013245,3,Cold Storage,Jute Bag,4,54.651551144244166,Monsoon,Erode,Low,11.798692708982998,Safe for long transport
Onion,14.34316332487465,77.83899176921017,1.36871129830929,1,Warehouse,None,2,78.56592218651433,Monsoon,Coimbatore,Low,10.685000659422785,Safe for long transport
Carrot,31.75600422474471,72.57660526633086,21.95493280733973,3,Open Air,Plastic Bag,0,65.77922446755808,Summer,Madurai,Low,7.553029548823933,Safe for long transport
Cabbage,9.120767777688243,34.667490453955494,5.430970961249995,5,Cold Storage,Plastic Bag,1,72.59599105742689,Winter,Chennai,Low,12.915073069279591,Safe for long transport
Beans,11.02638952830674,87.40576906841514,8.850887690140866,5,Cold Storage,Jute Bag,4,42.57342558829579,Monsoon,Erode,Low,11.934015404604853,Safe for long transport
Tomato,41.85590352000786,71.57508760808403,9.127357388481276,5,Warehouse,None,2,51.82831735925318,Summer,Chennai,Low,8.401882350183488,Safe for long transport
Coriander,25.597894060577794,82.90895834726507,34.941312227881504,0,Warehouse,Crate,3,66.7051214581517,Monsoon,Trichy,Medium,3.6273735263787277,Sell within 2 days / Cold Storage
Potato,34.31689038522277,37.06608367582983,36.346790317167304,0,Open Air,Crate,2,86.31081813784911,Summer,Coimbatore,Low,7.478645146560868,Safe for long transport
